T 27.15 C  RH 39.64 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31238/15705)
T 27.17 C  RH 39.65 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31222/15707)
T 27.17 C  RH 39.61 %  Light 0.0 lux  P 948.90 hPa  VOC 100  NOx 1  (raw 31230/15702)
T 27.15 C  RH 39.60 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31229/15704)
T 27.14 C  RH 39.67 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31227/15706)
T 27.15 C  RH 39.69 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31237/15703)
T 27.14 C  RH 39.60 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31229/15694)
T 27.15 C  RH 39.66 %  Light 0.0 lux  P 948.90 hPa  VOC 100  NOx 1  (raw 31235/15705)
T 27.15 C  RH 39.66 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31227/15705)
T 27.16 C  RH 39.70 %  Light 0.0 lux  P 948.90 hPa  VOC 100  NOx 1  (raw 31227/15707)
T 27.15 C  RH 39.67 %  Light 0.0 lux  P 948.93 hPa  VOC 100  NOx 1  (raw 31217/15709)
T 27.17 C  RH 39.68 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31225/15708)
T 27.14 C  RH 39.71 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31193/15707)
T 27.17 C  RH 39.69 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31190/15709)
T 27.16 C  RH 39.68 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31180/15701)
T 27.18 C  RH 39.70 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31172/15714)
T 27.16 C  RH 39.69 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31161/15708)
T 27.15 C  RH 39.69 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31158/15714)
T 27.15 C  RH 39.65 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31186/15708)
T 27.13 C  RH 39.65 %  Light 0.0 lux  P 948.91 hPa  VOC 102  NOx 1  (raw 31158/15708)
T 27.15 C  RH 39.70 %  Light 0.0 lux  P 948.92 hPa  VOC 102  NOx 1  (raw 31187/15711)
T 27.15 C  RH 39.72 %  Light 0.0 lux  P 948.92 hPa  VOC 102  NOx 1  (raw 31206/15717)
T 27.14 C  RH 39.67 %  Light 0.0 lux  P 948.92 hPa  VOC 102  NOx 1  (raw 31215/15715)
T 27.15 C  RH 39.74 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31217/15717)
T 27.15 C  RH 39.69 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31221/15711)
T 27.15 C  RH 39.70 %  Light 0.0 lux  P 948.94 hPa  VOC 102  NOx 1  (raw 31221/15715)
T 27.15 C  RH 39.68 %  Light 0.0 lux  P 948.92 hPa  VOC 102  NOx 1  (raw 31228/15709)
T 27.15 C  RH 39.70 %  Light 0.0 lux  P 948.92 hPa  VOC 102  NOx 1  (raw 31223/15711)
T 27.16 C  RH 39.73 %  Light 0.0 lux  P 948.92 hPa  VOC 102  NOx 1  (raw 31229/15714)
T 27.14 C  RH 39.74 %  Light 0.0 lux  P 948.94 hPa  VOC 101  NOx 1  (raw 31231/15717)
T 27.17 C  RH 39.75 %  Light 0.0 lux  P 948.93 hPa  VOC 101  NOx 1  (raw 31217/15722)
T 27.13 C  RH 39.71 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31231/15705)
T 27.13 C  RH 39.77 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31233/15718)
T 27.11 C  RH 39.77 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31237/15723)
T 27.13 C  RH 39.75 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31225/15715)
T 27.13 C  RH 39.73 %  Light 0.0 lux  P 948.93 hPa  VOC 101  NOx 1  (raw 31235/15710)
T 27.14 C  RH 39.73 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31242/15711)
T 27.11 C  RH 39.75 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31240/15714)
T 27.13 C  RH 39.79 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31244/15710)
T 27.11 C  RH 39.83 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31245/15725)
T 27.11 C  RH 39.77 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31242/15719)
T 27.11 C  RH 39.79 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31237/15720)
T 27.11 C  RH 39.79 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31245/15714)
T 27.11 C  RH 39.76 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31239/15714)
T 27.10 C  RH 39.74 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31240/15721)
T 27.11 C  RH 39.79 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31242/15723)
T 27.09 C  RH 39.76 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31229/15721)
T 27.11 C  RH 39.75 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31230/15714)
T 27.10 C  RH 39.80 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31235/15721)
T 27.10 C  RH 39.74 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31201/15722)
T 27.10 C  RH 39.77 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31211/15710)
T 27.11 C  RH 39.82 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31224/15717)
T 27.10 C  RH 39.82 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31230/15728)
T 27.10 C  RH 39.79 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31231/15719)
T 27.09 C  RH 39.81 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31228/15723)
T 27.11 C  RH 39.81 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31216/15729)
T 27.12 C  RH 39.83 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31235/15719)
T 27.08 C  RH 39.82 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31229/15723)
T 27.11 C  RH 39.82 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31239/15732)
T 27.11 C  RH 39.82 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31231/15726)
T 27.09 C  RH 39.80 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31241/15723)
T 27.08 C  RH 39.85 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31237/15725)
T 27.07 C  RH 39.83 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31246/15714)
T 27.09 C  RH 39.80 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31241/15715)
T 27.10 C  RH 39.83 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31237/15727)
T 27.13 C  RH 39.82 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31236/15730)
T 27.10 C  RH 39.80 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31237/15724)
T 27.11 C  RH 39.81 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31240/15733)
T 27.08 C  RH 39.83 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31245/15723)
T 27.08 C  RH 39.82 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31236/15728)
T 27.09 C  RH 39.84 %  Light 0.0 lux  P 948.92 hPa  VOC 101  NOx 1  (raw 31229/15730)
T 27.09 C  RH 39.86 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31237/15726)
T 27.10 C  RH 39.81 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31243/15725)
T 27.08 C  RH 39.85 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31243/15725)
T 27.08 C  RH 39.86 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31239/15733)
T 27.08 C  RH 39.82 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31240/15726)
T 27.06 C  RH 39.79 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31241/15728)
T 27.09 C  RH 39.85 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31257/15731)
T 27.09 C  RH 39.86 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31260/15737)
T 27.08 C  RH 39.85 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31264/15733)
T 27.06 C  RH 39.86 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31263/15733)
T 27.04 C  RH 39.87 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31268/15722)
T 27.05 C  RH 39.85 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31263/15731)
T 27.04 C  RH 39.91 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31280/15732)
T 27.04 C  RH 39.88 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31279/15730)
T 27.04 C  RH 39.85 %  Light 0.0 lux  P 948.87 hPa  VOC 100  NOx 1  (raw 31270/15725)
T 27.03 C  RH 39.91 %  Light 0.0 lux  P 948.87 hPa  VOC 100  NOx 1  (raw 31273/15731)
T 27.04 C  RH 39.91 %  Light 0.0 lux  P 948.87 hPa  VOC 100  NOx 1  (raw 31272/15730)
T 27.02 C  RH 39.88 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31264/15726)
T 27.02 C  RH 39.93 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31229/15732)
T 27.03 C  RH 39.96 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31237/15737)
T 27.04 C  RH 39.93 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31251/15731)
T 27.04 C  RH 39.93 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31248/15733)
T 27.01 C  RH 39.93 %  Light 0.0 lux  P 948.87 hPa  VOC 100  NOx 1  (raw 31242/15736)
T 27.02 C  RH 39.98 %  Light 0.0 lux  P 948.87 hPa  VOC 100  NOx 1  (raw 31262/15731)
T 27.02 C  RH 39.95 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31251/15734)
T 27.02 C  RH 39.96 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31254/15736)
T 27.05 C  RH 39.95 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31246/15737)
T 27.04 C  RH 39.99 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31248/15747)
T 27.06 C  RH 39.94 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31242/15732)
T 27.04 C  RH 39.94 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31242/15734)
T 27.04 C  RH 39.98 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31247/15731)
T 27.05 C  RH 39.93 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31243/15739)
T 27.03 C  RH 39.93 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31250/15732)
T 27.04 C  RH 39.97 %  Light 0.0 lux  P 948.88 hPa  VOC 100  NOx 1  (raw 31237/15742)
T 27.04 C  RH 39.95 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31237/15739)
T 27.05 C  RH 39.92 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31245/15738)
T 27.06 C  RH 39.95 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31248/15742)
T 27.05 C  RH 39.92 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31240/15735)
T 27.06 C  RH 39.93 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31217/15742)
T 27.07 C  RH 39.94 %  Light 0.0 lux  P 948.90 hPa  VOC 100  NOx 1  (raw 31211/15742)
T 27.06 C  RH 39.93 %  Light 0.0 lux  P 948.89 hPa  VOC 100  NOx 1  (raw 31230/15741)
T 27.04 C  RH 39.95 %  Light 0.0 lux  P 948.89 hPa  VOC 101  NOx 1  (raw 31223/15746)
T 27.06 C  RH 39.94 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31229/15736)
T 27.05 C  RH 39.93 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31236/15738)
T 27.06 C  RH 39.93 %  Light 0.0 lux  P 948.91 hPa  VOC 101  NOx 1  (raw 31250/15736)
T 27.06 C  RH 39.95 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31234/15745)
T 27.07 C  RH 39.96 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31255/15742)
T 27.06 C  RH 39.93 %  Light 0.0 lux  P 948.90 hPa  VOC 101  NOx 1  (raw 31257/15741)
T 27.06 C  RH 39.97 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31260/15737)
T 27.04 C  RH 39.94 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31265/15744)
T 27.04 C  RH 40.02 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31249/15752)
T 27.07 C  RH 39.97 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31266/15742)
T 27.04 C  RH 39.94 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31254/15735)
T 27.04 C  RH 39.91 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31257/15735)
T 27.05 C  RH 39.94 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31253/15744)
T 27.04 C  RH 39.96 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31260/15744)
T 27.05 C  RH 39.98 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31259/15753)
T 27.06 C  RH 39.97 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31243/15750)
T 27.03 C  RH 39.95 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31251/15749)
T 27.04 C  RH 39.96 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31236/15744)
T 27.05 C  RH 40.00 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31237/15744)
T 27.03 C  RH 39.98 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31241/15744)
T 27.05 C  RH 39.96 %  Light 0.0 lux  P 948.93 hPa  VOC 100  NOx 1  (raw 31243/15744)
T 27.04 C  RH 39.96 %  Light 0.0 lux  P 948.93 hPa  VOC 100  NOx 1  (raw 31247/15743)
T 27.02 C  RH 39.98 %  Light 0.0 lux  P 948.94 hPa  VOC 100  NOx 1  (raw 31242/15748)
T 27.05 C  RH 39.97 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31258/15743)
T 27.04 C  RH 39.97 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31247/15751)
T 27.05 C  RH 39.97 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31230/15753)
T 27.06 C  RH 39.96 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31248/15750)
T 27.04 C  RH 39.98 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31253/15749)
T 27.04 C  RH 39.97 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31221/15746)
T 27.04 C  RH 39.98 %  Light 0.0 lux  P 948.91 hPa  VOC 100  NOx 1  (raw 31225/15747)
T 27.05 C  RH 39.96 %  Light 0.0 lux  P 948.92 hPa  VOC 100  NOx 1  (raw 31228/15746)
T 27.03 C  RH 39.94 %  Light 0.0 lux  P 948.93 hPa  VOC 101  NOx 1  (raw 31218/15748)
T 27.05 C  RH 39.95 %  Light 0.0 lux  P 948.94 hPa  VOC 101  NOx 1  (raw 31204/15753)
T 27.05 C  RH 40.00 %  Light 0.0 lux  P 948.93 hPa  VOC 101  NOx 1  (raw 31164/15754)
T 27.06 C  RH 39.98 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31144/15757)
T 27.05 C  RH 39.95 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31180/15755)
T 27.05 C  RH 39.98 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31205/15751)
T 27.04 C  RH 40.01 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31203/15757)
T 27.04 C  RH 39.97 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31199/15757)
T 27.06 C  RH 39.95 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31191/15758)
T 27.04 C  RH 39.95 %  Light 0.0 lux  P 948.93 hPa  VOC 103  NOx 1  (raw 31183/15747)
T 27.05 C  RH 39.95 %  Light 0.0 lux  P 948.91 hPa  VOC 103  NOx 1  (raw 31170/15754)
T 27.03 C  RH 39.98 %  Light 0.0 lux  P 948.92 hPa  VOC 103  NOx 1  (raw 31200/15753)
T 27.02 C  RH 39.98 %  Light 0.0 lux  P 948.93 hPa  VOC 103  NOx 1  (raw 31211/15753)
T 27.04 C  RH 39.97 %  Light 0.0 lux  P 948.94 hPa  VOC 103  NOx 1  (raw 31225/15757)
T 27.05 C  RH 40.01 %  Light 0.0 lux  P 948.93 hPa  VOC 103  NOx 1  (raw 31229/15756)
T 27.05 C  RH 39.97 %  Light 0.0 lux  P 948.94 hPa  VOC 103  NOx 1  (raw 31224/15755)
T 27.04 C  RH 40.04 %  Light 0.0 lux  P 948.94 hPa  VOC 103  NOx 1  (raw 31226/15747)
T 27.05 C  RH 40.04 %  Light 0.0 lux  P 948.95 hPa  VOC 103  NOx 1  (raw 31224/15760)
T 27.05 C  RH 40.01 %  Light 0.0 lux  P 948.94 hPa  VOC 103  NOx 1  (raw 31231/15760)
T 27.05 C  RH 39.99 %  Light 0.0 lux  P 948.93 hPa  VOC 103  NOx 1  (raw 31218/15763)
T 27.04 C  RH 40.00 %  Light 0.0 lux  P 948.94 hPa  VOC 103  NOx 1  (raw 31231/15754)
T 27.04 C  RH 39.98 %  Light 0.0 lux  P 948.95 hPa  VOC 103  NOx 1  (raw 31228/15757)
T 27.05 C  RH 40.01 %  Light 0.0 lux  P 948.95 hPa  VOC 103  NOx 1  (raw 31234/15762)
T 27.05 C  RH 40.03 %  Light 0.0 lux  P 948.94 hPa  VOC 103  NOx 1  (raw 31216/15764)
T 27.04 C  RH 40.00 %  Light 0.0 lux  P 948.94 hPa  VOC 103  NOx 1  (raw 31224/15757)
T 27.04 C  RH 40.03 %  Light 0.0 lux  P 948.95 hPa  VOC 102  NOx 1  (raw 31240/15762)
T 27.06 C  RH 40.01 %  Light 0.0 lux  P 948.95 hPa  VOC 102  NOx 1  (raw 31228/15759)
T 27.03 C  RH 39.99 %  Light 0.0 lux  P 948.95 hPa  VOC 102  NOx 1  (raw 31227/15757)
T 27.05 C  RH 40.01 %  Light 0.0 lux  P 948.95 hPa  VOC 102  NOx 1  (raw 31246/15765)
T 27.04 C  RH 39.98 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31240/15760)
T 27.02 C  RH 40.04 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31257/15762)
T 27.03 C  RH 40.02 %  Light 0.0 lux  P 948.95 hPa  VOC 102  NOx 1  (raw 31250/15755)
T 27.02 C  RH 40.01 %  Light 0.0 lux  P 948.93 hPa  VOC 102  NOx 1  (raw 31240/15763)
T 27.02 C  RH 40.04 %  Light 0.0 lux  P 948.94 hPa  VOC 102  NOx 1  (raw 31253/15758)
T 27.02 C  RH 40.04 %  Light 0.0 lux  P 948.94 hPa  VOC 102  NOx 1  (raw 31252/15760)
T 27.02 C  RH 40.05 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31243/15765)
T 27.02 C  RH 40.07 %  Light 0.0 lux  P 948.95 hPa  VOC 102  NOx 1  (raw 31243/15762)
T 27.03 C  RH 40.03 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31252/15761)
T 27.01 C  RH 40.02 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31250/15763)
T 27.03 C  RH 40.03 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31237/15762)
T 27.02 C  RH 40.03 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31246/15759)
T 27.02 C  RH 40.05 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31241/15762)
T 27.02 C  RH 40.05 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31244/15767)
T 27.02 C  RH 40.08 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31216/15770)
T 27.00 C  RH 40.03 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31182/15761)
T 27.02 C  RH 40.08 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31216/15765)
T 27.00 C  RH 40.05 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31205/15767)
T 27.00 C  RH 40.08 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31202/15762)
T 27.03 C  RH 40.06 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31248/15766)
T 26.99 C  RH 40.04 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31237/15762)
T 27.02 C  RH 40.09 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31242/15773)
T 27.01 C  RH 40.09 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31247/15769)
T 26.99 C  RH 40.07 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31252/15767)
T 26.99 C  RH 40.10 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31252/15768)
T 26.98 C  RH 40.09 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31243/15753)
T 26.99 C  RH 40.14 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31251/15770)
T 26.98 C  RH 40.11 %  Light 0.0 lux  P 948.96 hPa  VOC 102  NOx 1  (raw 31237/15769)
T 26.99 C  RH 40.15 %  Light 0.0 lux  P 948.97 hPa  VOC 102  NOx 1  (raw 31238/15774)
T 27.00 C  RH 40.11 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31249/15767)
T 26.99 C  RH 40.10 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31221/15765)
T 27.00 C  RH 40.13 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31231/15766)
T 26.99 C  RH 40.12 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31225/15770)
T 27.01 C  RH 40.10 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31226/15767)
T 26.99 C  RH 40.13 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31232/15767)
T 27.00 C  RH 40.13 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31237/15764)
T 27.00 C  RH 40.14 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31236/15768)
T 27.00 C  RH 40.16 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31237/15775)
T 26.99 C  RH 40.15 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31231/15766)
T 27.00 C  RH 40.17 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31231/15766)
T 27.00 C  RH 40.16 %  Light 0.0 lux  P 948.98 hPa  VOC 102  NOx 1  (raw 31229/15765)
T 26.98 C  RH 40.19 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31219/15779)
T 26.98 C  RH 40.18 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31230/15771)
T 26.99 C  RH 40.17 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31243/15771)
T 26.98 C  RH 40.15 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31232/15774)
T 26.97 C  RH 40.18 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31249/15775)
T 26.99 C  RH 40.18 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31237/15775)
T 26.99 C  RH 40.16 %  Light 0.0 lux  P 949.01 hPa  VOC 102  NOx 1  (raw 31254/15775)
T 26.99 C  RH 40.15 %  Light 0.0 lux  P 949.01 hPa  VOC 102  NOx 1  (raw 31254/15778)
T 26.99 C  RH 40.18 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31255/15780)
T 26.97 C  RH 40.15 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31257/15775)
T 26.98 C  RH 40.18 %  Light 0.0 lux  P 948.99 hPa  VOC 102  NOx 1  (raw 31266/15777)
T 26.96 C  RH 40.18 %  Light 0.0 lux  P 949.00 hPa  VOC 102  NOx 1  (raw 31269/15770)
T 26.97 C  RH 40.17 %  Light 0.0 lux  P 949.01 hPa  VOC 102  NOx 1  (raw 31267/15776)
T 26.96 C  RH 40.23 %  Light 0.0 lux  P 949.01 hPa  VOC 101  NOx 1  (raw 31275/15772)
T 26.94 C  RH 40.22 %  Light 0.0 lux  P 949.01 hPa  VOC 101  NOx 1  (raw 31273/15778)
T 26.93 C  RH 40.21 %  Light 0.0 lux  P 949.01 hPa  VOC 101  NOx 1  (raw 31262/15774)
T 26.94 C  RH 40.21 %  Light 0.0 lux  P 949.01 hPa  VOC 101  NOx 1  (raw 31286/15776)
T 26.92 C  RH 40.23 %  Light 0.0 lux  P 949.01 hPa  VOC 101  NOx 1  (raw 31269/15773)
T 26.93 C  RH 40.27 %  Light 0.0 lux  P 949.01 hPa  VOC 101  NOx 1  (raw 31275/15775)
